OID,API,LeaseName,WellNumber,WellStatus,WellType,WellTypeLa,OperatorCo,OperatorNa,FieldName,AreaName,District,CountyName,Section,Township,Range,BaseMeridi,Latitude,Longitude,GISSource,isConfiden,isDirectio,SpudDate,WellSymbol
-1,403700664,Frew 1,1,Plugged,DH,Dry Hole,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31415176,-118.5864029,hud,N,N,8/1/1943,PluggedDH
-1,403700682,Fernando Fee,1,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31595612,-118.5441208,Well Summary,N,N,7/27/1942,PluggedOG
-1,403700681,Ward 3,1,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.32326126,-118.5518646,hud,N,N,6/12/1944,PluggedOG
-1,403700691,Mission-Adrian Fee,1,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30574417,-118.5441208,hud,N,N,9/14/1946,PluggedMulti
-1,403700635,Well No.,1,Plugged,DH,Dry Hole,5056,L. A. Ventura Oil Fields Co.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30944824,-118.5447082,hud,N,N,11/1/1913,PluggedDH
-1,403700644,Porter Fee,1,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30773544,-118.5481262,hud,N,N,11/30/1945,PluggedGS
-1,403700639,Max Pray-Mission-Adrian,1,Plugged,DH,Dry Hole,5763,Max Pray,Aliso Canyon,Any Area,Coastal,Los Angeles,35,03N,16W,SB,34.30477524,-118.530838,hud,N,N,10/11/1957,PluggedDH
-1,403700640,Limekiln,1,Plugged,INJ,Injection,S2700,Porter Sesnon et al,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30530548,-118.5557556,hud,N,Y,11/11/1955,PluggedINJ
-1,403700634,Marquis,1,Plugged,OG,Oil & Gas,E3700,Exxon Mobil Corporation,Aliso Canyon,Any Area,Coastal,Los Angeles,26,03N,16W,SB,34.31056213,-118.5367203,hud,N,N,9/18/1945,PluggedOG
-1,403700632,Ward,1,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31882095,-118.5480728,hud,N,N,1/14/1932,PluggedOG
-1,403700674,Orcutt-Del Aliso-Sesnon L.W.,1,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.3177681,-118.5726852,hud,N,Y,11/22/1954,PluggedOG
-1,403700675,Orcutt-Sesnon L.W.,1,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31971359,-118.5722046,hud,N,Y,4/5/1959,PluggedOG
-1,403700647,Sesnon Fee,1,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30825424,-118.5673981,Well Summary,N,N,11/6/1942,PluggedGS
-1,403700633,Orcutt,1,Plugged,DH,Dry Hole,3759,Hamilton and Sherman,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.32336044,-118.5631943,hud,N,Y,5/21/1961,PluggedDH
-1,403700791,Santa Susana Orcutt,27-Jan,Plugged,DH,Dry Hole,U0200,Union Oil Company of California,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31955719,-118.5463409,hud,N,N,1/25/1939,PluggedDH
-1,403700700,Porter,11,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.40086365,-118.641243,GPS,N,N,5/2/1939,PluggedOG
-1,403700763,Standard Sesnon,11,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.311306,-118.5663605,Well Summary,N,N,9/14/1947,PluggedGS
-1,403700764,Standard Sesnon,12,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.30950928,-118.5724182,Well Summary,N,N,2/12/1948,PluggedGS
-1,403700701,Porter,12,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31565857,-118.5480423,Well Summary,N,N,8/23/1939,PluggedGS
-1,403700683,Fernando Fee,12,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.3152771,-118.5464706,hud,N,N,1/22/1951,PluggedOG
-1,403722064,Porter,12A,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31558609,-118.5499115,hud,N,Y,8/5/1980,PluggedOG
-1,403700702,Porter,13,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.3167038,-118.5507202,hud,N,N,2/7/1940,PluggedOG
-1,403700765,Standard Sesnon,13,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.30988312,-118.5637207,Well Summary,N,N,10/5/1948,PluggedGS
-1,403700766,Standard Sesnon,14,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.30951691,-118.569519,Well Summary,N,Y,3/23/1949,PluggedMulti
-1,403700767,Standard-Sesnon 1,15P,Plugged,OG,Oil & Gas,C9035,Crimson Resource Management Corp.,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31814575,-118.5657578,hud,N,N,5/7/1949,PluggedOG
-1,403700705,Porter,16,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31736755,-118.5555191,hud,N,N,9/7/1940,PluggedOG
-1,403700768,Standard Sesnon,16,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.30969238,-118.5666046,Well Summary,N,N,9/3/1949,PluggedGS
-1,403700769,Standard Sesnon,17,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31121826,-118.5684891,Well Summary,N,N,3/5/1952,PluggedMulti
-1,403700770,Standard-Sesnon 1,18,Plugged,OG,Oil & Gas,C9035,Crimson Resource Management Corp.,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31908798,-118.5712509,hud,N,N,2/22/1951,PluggedOG
-1,403721891,Mission Adrian,1A,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30532837,-118.5429611,Well Summary,N,N,10/28/1979,PluggedGS
-1,403700641,Limekiln,2,Plugged,OG,Oil & Gas,S2700,Porter Sesnon et al,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30238342,-118.5556946,hud,N,N,4/28/1947,PluggedOG
-1,403700645,Porter Fee,2,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30830383,-118.5495529,hud,N,N,7/14/1946,PluggedGS
-1,403700680,Ward,2,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.32047272,-118.554451,hud,N,Y,2/27/1953,PluggedOG
-1,403700692,Mission-Adrian Fee,2,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30524826,-118.5382309,hud,N,N,1/9/1950,PluggedMulti
-1,403700656,Del Aliso 1,2,Plugged,OG,Oil & Gas,T1200,The Termo Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31780243,-118.576767,GPS,N,Y,2/9/1948,PluggedOG
-1,403700665,Frew,2,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.3154335,-118.5745468,Well Summary,N,N,10/19/1943,PluggedGS
-1,403700676,Orcutt Trustee,2,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31774902,-118.544632,hud,N,N,12/21/1952,PluggedOG
-1,403700648,Sesnon Fee,2,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.3068924,-118.5648575,Well Summary,N,Y,4/21/1953,PluggedGS
-1,403700755,Standard Sesnon,2,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.314785,-118.5690155,GPS,N,N,3/11/1943,PluggedGS
-1,403700752,Porter-Sesnon,20,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31827927,-118.5637207,hud,N,N,8/12/1948,PluggedOG
-1,403700775,Standard Sesnon,24,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31105423,-118.5711517,Well Summary,N,N,2/7/1953,PluggedGS
-1,403700776,Standard Sesnon,25,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31508255,-118.5640717,Well Summary,N,N,10/1/1953,PluggedGS
-1,403721322,Standard Sesnon,25A,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31507111,-118.5641327,Well Summary,N,Y,11/2/1972,PluggedGS
-1,403721323,Standard Sesnon,25B,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31499863,-118.5641556,Well Summary,N,N,2/13/1973,PluggedGS
-1,403700716,Porter,29,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31396866,-118.5536575,hud,N,N,10/9/1950,PluggedOG
-1,403705861,Limekiln,3,Plugged,DH,Dry Hole,S2700,Porter Sesnon et al,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30389023,-118.5467529,hud,N,N,5/27/1957,PluggedDH
-1,403700646,Porter Fee,3,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30810547,-118.548645,hud,N,N,6/12/1952,PluggedGS
-1,403700657,Del Aliso 1,3,Plugged,OG,Oil & Gas,T1200,The Termo Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31783295,-118.5787659,Well Summary,N,N,8/6/1948,PluggedOG
-1,403700192,Ward,3,Plugged,OB,Observation,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31773152,-118.5467543,Well Summary,N,Y,3/22/1954,PluggedOB
-1,403700666,Frew,3,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31560135,-118.5773849,Well Summary,N,N,9/21/1944,PluggedGS
-1,403700649,Sesnon Fee,3,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,26,03N,16W,SB,34.31229019,-118.5637131,Well Summary,N,N,11/26/1953,PluggedGS
-1,403700693,Mission Adrian,3,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30541229,-118.5402374,Well Summary,N,N,12/6/1950,PluggedGS
-1,403700780,Standard Sesnon,30,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.3091011,-118.5651093,Well Summary,N,N,8/1/1953,PluggedGS
-1,403700717,Porter,30,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30939484,-118.5467072,Well Summary,N,Y,5/12/1945,PluggedGS
-1,403700685,Fernando Fee,31,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30908203,-118.5460739,hud,N,N,5/17/1945,PluggedGS
-1,403700718,Porter,31,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31040955,-118.5488892,hud,N,N,9/12/1944,PluggedOG
-1,403700782,Standard-Sesnon 1,32,Plugged,OG,Oil & Gas,C9035,Crimson Resource Management Corp.,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31801605,-118.5713119,hud,N,Y,9/7/1956,PluggedOG
-1,403721277,Porter,32A,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31255341,-118.5505753,Well Summary,N,Y,8/13/1972,PluggedGS
-1,403721363,Porter,32E,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31240845,-118.5503998,Well Summary,N,Y,8/26/1973,PluggedGS
-1,403721321,Fernando Fee,32E,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31311417,-118.5402069,Well Summary,N,Y,12/6/1972,PluggedGS
-1,403700688,Fernando Fee,34,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.306633,-118.540329,hud,N,Y,3/28/1951,PluggedGS
-1,403700721,Porter,34,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31069946,-118.5536957,Well Summary,N,N,12/24/1944,PluggedGS
-1,403700722,Porter,35,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31160355,-118.5559311,Well Summary,N,Y,4/30/2018,PluggedGS
-1,403700689,Fernando Fee,35,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30906677,-118.5457611,hud,N,N,9/19/1951,PluggedGS
-1,403700723,Porter,36,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30957031,-118.552391,Well Summary,N,N,8/1/1953,PluggedGS
-1,403722046,Porter,37-A,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.30946732,-118.5507965,Well Summary,N,Y,3/28/1980,PluggedGS
-1,403700725,Porter,38,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31244278,-118.5610504,Well Summary,N,N,2/3/1947,PluggedGS
-1,403700786,Standard-Sesnon 1,39,Plugged,OG,Oil & Gas,C9035,Crimson Resource Management Corp.,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.3175621,-118.5648956,hud,N,Y,7/17/1954,PluggedOG
-1,403700726,Porter,39,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31244441,-118.5600212,Well Summary,N,Y,6/29/1947,PluggedGS
-1,403700677,Orcutt Trustee,3A,Plugged,OG,Oil & Gas,C5640,Chevron U.S.A. Inc.,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31794357,-118.5445862,hud,N,N,12/10/1953,PluggedOG
-1,403700756,Standard Sesnon,3H,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31227493,-118.5637054,Well Summary,N,Y,11/29/1943,PluggedGS
-1,403700757,Standard Sesnon,4,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31506729,-118.5718308,Well Summary,N,N,7/17/1944,PluggedGS
-1,403700650,Sesnon Fee,4,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,32,03N,16W,SB,34.30785751,-118.5717163,Well Summary,N,N,2/5/1954,PluggedGS
-1,403700667,Frew,4,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31313705,-118.5747986,Well Summary,N,N,9/20/1947,PluggedGS
-1,403700699,Porter,4,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31789017,-118.553978,hud,N,N,4/10/1942,PluggedGS
-1,403700727,Porter,40,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31002045,-118.561058,Well Summary,N,N,4/4/1948,PluggedMulti
-1,403700787,Standard-Sesnon 1,40,Plugged,OG,Oil & Gas,C9035,Crimson Resource Management Corp.,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31814575,-118.5719147,hud,N,Y,8/27/1954,PluggedOG
-1,403700728,Porter,41,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.3106842,-118.5602264,hud,N,N,11/23/1948,PluggedGS
-1,403700729,Porter,42,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.30957794,-118.5549011,hud,N,N, ,PluggedOG
-1,403700753,Porter-Sesnon,42,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31105042,-118.5624619,Well Summary,N,N,9/14/1954,PluggedGS
-1,403721877,Porter,42B,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31000137,-118.554657,Well Summary,N,Y,12/9/1978,PluggedGS
-1,403721878,Porter,42C,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31030655,-118.5546341,Well Summary,N,Y,2/18/1979,PluggedGS
-1,403700730,Porter,43,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.30975723,-118.5584183,hud,N,N, ,PluggedGS
-1,403721455,Standard Sesnon,44A,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31244659,-118.5655136,Well Summary,N,Y,9/3/1974,PluggedGS
-1,403700732,Porter,45,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31046295,-118.5493622,Well Summary,N,Y,3/27/1955,PluggedGS
-1,403700734,Porter,47,Plugged,Multi,Multi-Purpose,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31374359,-118.5601501,Well Summary,N,Y,4/20/1943,PluggedMulti
-1,403700038,Porter,5,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31905746,-118.5572662,hud,N,N,3/6/1941,PluggedOG
-1,403700651,Sesnon Fee,5,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30681229,-118.5648499,Well Summary,N,Y,4/22/1954,PluggedGS
-1,403700668,Frew,5,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31259537,-118.5765076,Well Summary,N,Y,5/16/1948,PluggedGS
-1,403700642,Limekiln,5,Plugged,OG,Oil & Gas,S2700,Porter Sesnon et al,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30250931,-118.5593262,hud,N,N, ,PluggedOG
-1,403700695,Mission Adrian,5,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,34,03N,16W,SB,34.30585098,-118.5404739,hud,N,N, ,PluggedGS
-1,403700736,Porter,51,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31354904,-118.5578613,hud,N,N, ,PluggedOG
-1,403700740,Porter,55,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.31361008,-118.5598221,hud,N,N, ,PluggedOG
-1,403700741,Porter,56,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,28,03N,16W,SB,34.3135643,-118.5618973,hud,N,N, ,PluggedOG
-1,403700744,Porter,59,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31568909,-118.5495911,hud,N,Y, ,PluggedOG
-1,403700652,Sesnon Fee,6,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,32,03N,16W,SB,34.30789566,-118.5739059,Well Summary,N,N,7/24/1954,PluggedOG
-1,403700643,Limekiln,6,Plugged,OG,Oil & Gas,S2700,Porter Sesnon et al,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30347061,-118.5629959,hud,N,N, ,PluggedOG
-1,403700669,Frew,6,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31022644,-118.5750503,Well Summary,N,N,9/20/1948,PluggedGS
-1,403700670,Frew,7,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31318665,-118.5747681,Well Summary,N,N,11/27/1954,PluggedGS
-1,403700653,Sesnon Fee,7,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30667877,-118.5684509,Well Summary,N,Y,9/21/1955,PluggedOG
-1,403700696,Mission-Adrian Fee,7,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,35,03N,16W,SB,34.30502319,-118.5362473,hud,N,N, ,PluggedOG
-1,403700013,Porter,72,Plugged,OG,Oil & Gas,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,27,03N,16W,SB,34.31581879,-118.5498047,hud,N,Y,10/26/1966,PluggedOG
-1,403700671,Frew,8,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31119537,-118.5751572,Well Summary,N,N,5/10/1955,PluggedGS
-1,403700654,Sesnon Fee,8,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,33,03N,16W,SB,34.30689621,-118.5706711,Well Summary,N,N,12/31/1956,PluggedGS
-1,403700672,Frew,9,Plugged,GS,Gas Storage,S4700,Southern California Gas Company,Aliso Canyon,Any Area,Coastal,Los Angeles,29,03N,16W,SB,34.31097794,-118.5794373,GPS,N,N, ,PluggedGS
-1,403700800,Park Bodger,1,Plugged,OG,Oil & Gas,G2810,"Grayson Service, Inc.",Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.88781738,-118.3357239,GPS,N,N, ,PluggedOG
-1,403702080,Bodger,1,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.89195633,-118.3364029,hud,N,N, ,PluggedOG
-1,403700804,Sovereign-Long,1,Plugged,OG,Oil & Gas,7997,Soverign Oil Corp.,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.88991165,-118.3279266,hud,N,N, ,PluggedOG
-1,403700801,Park Community,1,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.89001846,-118.3301239,hud,N,N, ,PluggedOG
-1,403700802,Village Community,1,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.89292908,-118.3368378,hud,N,N, ,PluggedOG
-1,403700803,Village Community,2,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.88950348,-118.3290176,hud,N,N, ,PluggedOG
-1,403700042,British-American-Texas Bodger,2,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.89083862,-118.3393478,hud,N,N, ,PluggedOG
-1,403700797,Bodger,3,Plugged,OG,Oil & Gas,P1400,Hondo Oil & Gas Company,Alondra (ABD),Any Area,Southern,Los Angeles,22,03S,14W,SB,33.89385605,-118.3357697,hud,N,N, ,PluggedOG
-1,405900430,Foiles,1,Plugged,OG,Oil & Gas,O8125,Sun Exploration & Production Co.,Anaheim (ABD),Any Area,Southern,Orange,22,04S,10W,SB,33.81470871,-117.9100723,hud,N,N, ,PluggedOG
-1,405900429,Holsinger,1,Plugged,OG,Oil & Gas,5842,McVicar-Rood-Hall,Anaheim (ABD),Any Area,Southern,Orange,22,04S,10W,SB,33.81564713,-117.9112167,hud,N,N, ,PluggedOG
-1,402120833,Afton Lake,1,Plugged,DG,Dry Gas,R4085,"Royale Energy, Inc.",Angel Slough Gas (ABD),Any Area,Northern,Glenn,23,18N,01W,MD,39.40292358,-121.9431076,GPS,N,N,10/16/2004,PluggedDG
-1,402120002,Beck Unit,1,Plugged,DH,Dry Hole,L0850,Layne Oil Co.,Angel Slough Gas (ABD),Any Area,Northern,Glenn,23,18N,01W,MD,39.40441513,-121.9476166,hud,N,N,6/6/1967,PluggedDH
